week_date,region,platform,segment,customer_type,transactions,sales,week_number,month_number,calendar_year,age_band,demographic,avg_transaction
2019-07-29,SOUTH AMERICA,Shopify,unknown,Guest,1146,214715,31,7,2019,unknown,unknown,187.36
2019-07-29,USA,Shopify,F3,New,48,8172,31,7,2019,Retirees,Families,170.25
2019-07-29,CANADA,Retail,F3,Existing,86586,5000208,31,7,2019,Retirees,Families,57.75
2019-07-29,ASIA,Retail,C2,New,75346,2027373,31,7,2019,Middle Aged,Couples,26.91
2019-07-29,SOUTH AMERICA,Retail,F2,New,376,14547,31,7,2019,Middle Aged,Families,38.69
2019-07-29,EUROPE,Shopify,C4,Existing,13,4398,31,7,2019,Retirees,Couples,338.31
2019-07-29,ASIA,Retail,C2,Existing,110522,4339665,31,7,2019,Middle Aged,Couples,39.27
2019-07-29,OCEANIA,Shopify,unknown,Existing,513,95582,31,7,2019,unknown,unknown,186.32
2019-07-29,USA,Retail,C3,Existing,91291,5237254,31,7,2019,Retirees,Couples,57.37
2019-07-29,CANADA,Shopify,F1,New,67,10625,31,7,2019,Young Adults,Families,158.58
2019-07-29,OCEANIA,Shopify,C4,Existing,566,103091,31,7,2019,Retirees,Couples,182.14
2019-07-29,CANADA,Shopify,C3,New,90,13732,31,7,2019,Retirees,Couples,152.58
2019-07-29,EUROPE,Shopify,C2,New,21,3411,31,7,2019,Middle Aged,Couples,162.43
2019-07-29,AFRICA,Retail,F2,Existing,260251,14711391,31,7,2019,Middle Aged,Families,56.53
2019-07-29,ASIA,Retail,F1,New,29672,985422,31,7,2019,Young Adults,Families,33.21
2019-07-29,EUROPE,Retail,C2,Existing,8720,439267,31,7,2019,Middle Aged,Couples,50.37
2019-07-29,USA,Shopify,F2,Existing,1800,361139,31,7,2019,Middle Aged,Families,200.63
2019-07-29,AFRICA,Retail,C2,Existing,102379,4517203,31,7,2019,Middle Aged,Couples,44.12
2019-07-29,OCEANIA,Retail,F1,Existing,142905,7397950,31,7,2019,Young Adults,Families,51.77
2019-07-29,EUROPE,Retail,C3,New,4022,173274,31,7,2019,Retirees,Couples,43.08
2019-07-29,OCEANIA,Shopify,C1,Existing,2317,396327,31,7,2019,Young Adults,Couples,171.05
2019-07-29,SOUTH AMERICA,Retail,C1,Existing,2764,83055,31,7,2019,Young Adults,Couples,30.05
2019-07-29,AFRICA,Retail,C2,New,51588,1628638,31,7,2019,Middle Aged,Couples,31.57
2019-07-29,CANADA,Shopify,C3,Existing,604,114156,31,7,2019,Retirees,Couples,189.00
2019-07-29,AFRICA,Shopify,F3,New,100,15207,31,7,2019,Retirees,Families,152.07
2019-07-29,CANADA,Shopify,C2,New,100,15918,31,7,2019,Middle Aged,Couples,159.18
2019-07-29,ASIA,Shopify,C3,New,223,32179,31,7,2019,Retirees,Couples,144.30
2019-07-29,USA,Retail,C2,Existing,38114,1909859,31,7,2019,Middle Aged,Couples,50.11
2019-07-29,USA,Shopify,C4,New,20,2668,31,7,2019,Retirees,Couples,133.40
2019-07-29,AFRICA,Retail,F1,New,22849,856319,31,7,2019,Young Adults,Families,37.48
2019-07-29,USA,Shopify,F1,Existing,1299,243886,31,7,2019,Young Adults,Families,187.75
2019-07-29,EUROPE,Shopify,C1,Existing,100,23618,31,7,2019,Young Adults,Couples,236.18
2019-07-29,CANADA,Retail,C3,Existing,56284,2924334,31,7,2019,Retirees,Couples,51.96
2019-07-29,ASIA,Shopify,unknown,Guest,3682,581427,31,7,2019,unknown,unknown,157.91
2019-07-29,AFRICA,Retail,F3,New,62685,2311949,31,7,2019,Retirees,Families,36.88
2019-07-29,ASIA,Shopify,unknown,Existing,263,46655,31,7,2019,unknown,unknown,177.40
2019-07-29,ASIA,Shopify,F3,Existing,1421,274631,31,7,2019,Retirees,Families,193.27
2019-07-29,OCEANIA,Shopify,F1,New,295,47103,31,7,2019,Young Adults,Families,159.67
2019-07-29,CANADA,Retail,unknown,Existing,7669,377310,31,7,2019,unknown,unknown,49.20
2019-07-29,OCEANIA,Shopify,C3,New,425,68476,31,7,2019,Retirees,Couples,161.12
2019-07-29,CANADA,Shopify,C4,Existing,77,14944,31,7,2019,Retirees,Couples,194.08
2019-07-29,OCEANIA,Shopify,C3,Existing,3556,719720,31,7,2019,Retirees,Couples,202.40
2019-07-29,AFRICA,Shopify,C1,Existing,1315,216120,31,7,2019,Young Adults,Couples,164.35
2019-07-29,AFRICA,Shopify,F3,Existing,1925,408410,31,7,2019,Retirees,Families,212.16
2019-07-29,OCEANIA,Retail,F2,Existing,321740,17699305,31,7,2019,Middle Aged,Families,55.01
2019-07-29,USA,Retail,F3,New,24942,998370,31,7,2019,Retirees,Families,40.03
2019-07-29,EUROPE,Retail,F2,Existing,13013,829556,31,7,2019,Middle Aged,Families,63.75
2019-07-29,ASIA,Shopify,F2,New,209,31935,31,7,2019,Middle Aged,Families,152.80
2019-07-29,ASIA,Shopify,C1,Existing,988,153151,31,7,2019,Young Adults,Couples,155.01
2019-07-29,ASIA,Retail,C1,Existing,160409,5516386,31,7,2019,Young Adults,Couples,34.39
2019-07-29,AFRICA,Shopify,unknown,New,284,49103,31,7,2019,unknown,unknown,172.90
2019-07-29,CANADA,Retail,F2,New,16374,619875,31,7,2019,Middle Aged,Families,37.86
2019-07-29,EUROPE,Shopify,F2,Existing,159,39796,31,7,2019,Middle Aged,Families,250.29
2019-07-29,EUROPE,Shopify,unknown,Guest,221,43133,31,7,2019,unknown,unknown,195.17
2019-07-29,SOUTH AMERICA,Retail,C1,New,2323,51861,31,7,2019,Young Adults,Couples,22.33
2019-07-29,AFRICA,Shopify,C2,New,283,45066,31,7,2019,Middle Aged,Couples,159.24
2019-07-29,ASIA,Shopify,F3,New,87,13295,31,7,2019,Retirees,Families,152.82
2019-07-29,CANADA,Shopify,F2,New,88,14393,31,7,2019,Middle Aged,Families,163.56
2019-07-29,SOUTH AMERICA,Shopify,F1,Existing,60,13352,31,7,2019,Young Adults,Families,222.53
2019-07-29,USA,Shopify,unknown,Guest,1932,353263,31,7,2019,unknown,unknown,182.85
2019-07-29,AFRICA,Retail,C3,Existing,262557,13524818,31,7,2019,Retirees,Couples,51.51
2019-07-29,CANADA,Retail,C2,Existing,20603,934869,31,7,2019,Middle Aged,Couples,45.38
2019-07-29,OCEANIA,Retail,C2,Existing,149079,5935553,31,7,2019,Middle Aged,Couples,39.81
2019-07-29,SOUTH AMERICA,Retail,F3,Existing,1003,53464,31,7,2019,Retirees,Families,53.30
2019-07-29,SOUTH AMERICA,Retail,unknown,Existing,446,17673,31,7,2019,unknown,unknown,39.63
2019-07-29,AFRICA,Shopify,F1,New,190,27653,31,7,2019,Young Adults,Families,145.54
2019-07-29,USA,Shopify,F1,New,135,20527,31,7,2019,Young Adults,Families,152.05
2019-07-29,OCEANIA,Shopify,C2,New,623,94600,31,7,2019,Middle Aged,Couples,151.85
2019-07-29,EUROPE,Retail,C1,Existing,13150,604981,31,7,2019,Young Adults,Couples,46.01
2019-07-29,USA,Retail,C2,New,23310,809765,31,7,2019,Middle Aged,Couples,34.74
2019-07-29,SOUTH AMERICA,Retail,C2,New,675,21119,31,7,2019,Middle Aged,Couples,31.29
2019-07-29,SOUTH AMERICA,Retail,C3,Existing,1089,53459,31,7,2019,Retirees,Couples,49.09
2019-07-29,CANADA,Retail,F1,Existing,23979,1337975,31,7,2019,Young Adults,Families,55.80
2019-07-29,OCEANIA,Shopify,unknown,Guest,7099,1252132,31,7,2019,unknown,unknown,176.38
2019-07-29,EUROPE,Retail,C2,New,2630,102408,31,7,2019,Middle Aged,Couples,38.94
2019-07-22,USA,Shopify,unknown,New,216,38702,30,7,2019,unknown,unknown,179.18
2019-07-29,SOUTH AMERICA,Retail,unknown,Guest,396297,16062381,31,7,2019,unknown,unknown,40.53
2019-07-29,OCEANIA,Retail,C4,Existing,138901,6927120,31,7,2019,Retirees,Couples,49.87
2019-07-29,OCEANIA,Shopify,C2,Existing,3684,690295,31,7,2019,Middle Aged,Couples,187.38
2019-07-29,USA,Retail,C4,Existing,36101,1973212,31,7,2019,Retirees,Couples,54.66
2019-07-29,USA,Retail,C3,New,41245,1619544,31,7,2019,Retirees,Couples,39.27
2019-07-29,ASIA,Shopify,C2,Existing,1709,307031,31,7,2019,Middle Aged,Couples,179.66
2019-07-29,AFRICA,Retail,F1,Existing,96452,5359298,31,7,2019,Young Adults,Families,55.56
2019-07-29,SOUTH AMERICA,Retail,F3,New,295,11328,31,7,2019,Retirees,Families,38.40
2019-07-29,USA,Shopify,F2,New,155,25439,31,7,2019,Middle Aged,Families,164.12
2019-07-29,AFRICA,Retail,C4,Existing,110233,5664273,31,7,2019,Retirees,Couples,51.38
2019-07-29,EUROPE,Retail,F1,Existing,6299,392713,31,7,2019,Young Adults,Families,62.35
2019-07-29,EUROPE,Retail,C4,Existing,4763,265148,31,7,2019,Retirees,Couples,55.67
2019-07-29,EUROPE,Shopify,unknown,Existing,13,3016,31,7,2019,unknown,unknown,232.00
2019-07-29,ASIA,Shopify,C1,New,264,31827,31,7,2019,Young Adults,Couples,120.56
2019-07-29,ASIA,Shopify,F1,Existing,1657,284731,31,7,2019,Young Adults,Families,171.84
2019-07-29,ASIA,Retail,C3,New,108292,3394521,31,7,2019,Retirees,Couples,31.35
2019-07-29,CANADA,Shopify,unknown,Guest,1040,171564,31,7,2019,unknown,unknown,164.97
2019-07-29,CANADA,Retail,unknown,Guest,422024,11759218,31,7,2019,unknown,unknown,27.86
2019-07-29,SOUTH AMERICA,Retail,C2,Existing,801,29430,31,7,2019,Middle Aged,Couples,36.74
2019-07-29,SOUTH AMERICA,Shopify,C4,New,2,229,31,7,2019,Retirees,Couples,114.50
2019-07-29,ASIA,Retail,C3,Existing,216731,9993226,31,7,2019,Retirees,Couples,46.11
2019-07-29,AFRICA,Retail,C1,Existing,167965,6456437,31,7,2019,Young Adults,Couples,38.44
2019-07-29,ASIA,Shopify,C3,Existing,1529,287561,31,7,2019,Retirees,Couples,188.07
2019-07-29,SOUTH AMERICA,Shopify,C2,Existing,100,19206,31,7,2019,Middle Aged,Couples,192.06
2019-07-29,ASIA,Shopify,C4,Existing,239,41370,31,7,2019,Retirees,Couples,173.10
2019-07-29,EUROPE,Shopify,C3,Existing,122,38259,31,7,2019,Retirees,Couples,313.60
2019-07-29,USA,Shopify,C3,Existing,1255,258016,31,7,2019,Retirees,Couples,205.59
2019-07-29,OCEANIA,Retail,unknown,Guest,2486615,65493743,31,7,2019,unknown,unknown,26.34
2019-07-29,AFRICA,Shopify,C3,Existing,2020,398890,31,7,2019,Retirees,Couples,197.47
2019-07-29,AFRICA,Retail,F3,Existing,379698,21785250,31,7,2019,Retirees,Families,57.38
2019-07-29,OCEANIA,Shopify,C1,New,391,49229,31,7,2019,Young Adults,Couples,125.91
2019-07-29,SOUTH AMERICA,Retail,F1,New,329,12676,31,7,2019,Young Adults,Families,38.53
2019-07-29,ASIA,Retail,unknown,Guest,1929920,49290024,31,7,2019,unknown,unknown,25.54
2019-07-29,AFRICA,Shopify,unknown,Guest,3504,610367,31,7,2019,unknown,unknown,174.19
2019-07-29,OCEANIA,Retail,F3,New,100587,3486721,31,7,2019,Retirees,Families,34.66
2019-07-29,USA,Shopify,unknown,Existing,176,34676,31,7,2019,unknown,unknown,197.02
2019-07-29,OCEANIA,Retail,F3,Existing,511728,28540465,31,7,2019,Retirees,Families,55.77
2019-07-29,EUROPE,Shopify,F3,Existing,88,23952,31,7,2019,Retirees,Families,272.18
2019-07-29,CANADA,Shopify,C2,Existing,516,92110,31,7,2019,Middle Aged,Couples,178.51
2019-07-29,ASIA,Retail,F3,Existing,363127,18674930,31,7,2019,Retirees,Families,51.43
2019-07-29,OCEANIA,Retail,F1,New,40257,1376544,31,7,2019,Young Adults,Families,34.19
2019-07-29,SOUTH AMERICA,Shopify,C1,New,18,2317,31,7,2019,Young Adults,Couples,128.72
2019-07-29,CANADA,Retail,F3,New,17231,648076,31,7,2019,Retirees,Families,37.61
2019-07-29,OCEANIA,Retail,F2,New,86629,3096456,31,7,2019,Middle Aged,Families,35.74
2019-07-29,EUROPE,Shopify,F2,New,7,1161,31,7,2019,Middle Aged,Families,165.86
2019-07-29,OCEANIA,Retail,unknown,Existing,44159,1822351,31,7,2019,unknown,unknown,41.27
2019-07-29,ASIA,Retail,F1,Existing,89571,4512941,31,7,2019,Young Adults,Families,50.38
2019-07-29,CANADA,Retail,F1,New,6706,256912,31,7,2019,Young Adults,Families,38.31
2019-07-29,OCEANIA,Shopify,F1,Existing,3521,644023,31,7,2019,Young Adults,Families,182.91
2019-07-29,AFRICA,Shopify,F2,New,234,36103,31,7,2019,Middle Aged,Families,154.29
2019-07-29,EUROPE,Shopify,C3,New,13,4004,31,7,2019,Retirees,Couples,308.00
2019-07-29,ASIA,Shopify,C4,New,34,4608,31,7,2019,Retirees,Couples,135.53
2019-07-29,USA,Retail,unknown,Existing,11762,602728,31,7,2019,unknown,unknown,51.24
2019-07-29,USA,Retail,F1,Existing,38414,2304606,31,7,2019,Young Adults,Families,59.99
2019-07-29,SOUTH AMERICA,Retail,F1,Existing,683,31548,31,7,2019,Young Adults,Families,46.19
2019-07-29,OCEANIA,Shopify,C4,New,82,13096,31,7,2019,Retirees,Couples,159.71
2019-07-29,EUROPE,Shopify,C2,Existing,126,26825,31,7,2019,Middle Aged,Couples,212.90
2019-07-29,OCEANIA,Retail,C2,New,94282,2589897,31,7,2019,Middle Aged,Couples,27.47
2019-07-29,USA,Retail,F1,New,11156,448780,31,7,2019,Young Adults,Families,40.23
2019-07-29,AFRICA,Shopify,F1,Existing,2110,385006,31,7,2019,Young Adults,Families,182.47
2019-07-29,CANADA,Retail,F2,Existing,57234,3246731,31,7,2019,Middle Aged,Families,56.73
2019-07-29,OCEANIA,Retail,C1,Existing,229952,8499793,31,7,2019,Young Adults,Couples,36.96
2019-07-29,SOUTH AMERICA,Shopify,F3,Existing,27,5979,31,7,2019,Retirees,Families,221.44
2019-07-29,AFRICA,Shopify,C3,New,259,42705,31,7,2019,Retirees,Couples,164.88
2019-07-29,ASIA,Retail,unknown,New,75710,2606886,31,7,2019,unknown,unknown,34.43
2019-07-29,ASIA,Shopify,F1,New,182,24072,31,7,2019,Young Adults,Families,132.26
2019-07-29,ASIA,Retail,F2,New,66850,2218851,31,7,2019,Middle Aged,Families,33.19
2019-07-29,AFRICA,Retail,unknown,Existing,33084,1495783,31,7,2019,unknown,unknown,45.21
2019-07-29,SOUTH AMERICA,Shopify,F2,Existing,28,5903,31,7,2019,Middle Aged,Families,210.82
2019-07-22,AFRICA,Retail,C2,Existing,102101,4526979,30,7,2019,Middle Aged,Couples,44.34
2019-07-22,EUROPE,Retail,C1,Existing,13369,627581,30,7,2019,Young Adults,Couples,46.94
2019-07-22,CANADA,Retail,C4,New,11662,378325,30,7,2019,Retirees,Couples,32.44
2019-07-22,SOUTH AMERICA,Shopify,C4,Existing,8,1078,30,7,2019,Retirees,Couples,134.75
2019-07-22,AFRICA,Retail,F1,New,23204,877741,30,7,2019,Young Adults,Families,37.83
2019-07-22,ASIA,Shopify,C4,Existing,250,43521,30,7,2019,Retirees,Couples,174.08
2019-07-22,ASIA,Retail,F3,Existing,365644,18742649,30,7,2019,Retirees,Families,51.26
2019-07-22,EUROPE,Shopify,F1,New,7,1336,30,7,2019,Young Adults,Families,190.86
2019-07-22,USA,Retail,F2,New,26836,1088336,30,7,2019,Middle Aged,Families,40.56
2019-07-22,OCEANIA,Retail,unknown,Guest,2488882,66412269,30,7,2019,unknown,unknown,26.68
2019-07-22,EUROPE,Shopify,unknown,Guest,258,50867,30,7,2019,unknown,unknown,197.16
2019-07-22,EUROPE,Retail,C3,Existing,14693,838996,30,7,2019,Retirees,Couples,57.10
2019-07-22,EUROPE,Shopify,F2,Existing,198,51784,30,7,2019,Middle Aged,Families,261.54
2019-07-22,USA,Shopify,F3,New,53,7928,30,7,2019,Retirees,Families,149.58
2019-07-22,ASIA,Retail,F2,New,66861,2215476,30,7,2019,Middle Aged,Families,33.14
2019-07-22,ASIA,Shopify,C1,New,240,28838,30,7,2019,Young Adults,Couples,120.16
2019-07-22,CANADA,Retail,unknown,New,17752,710558,30,7,2019,unknown,unknown,40.03
2019-07-22,EUROPE,Retail,F1,Existing,6303,388849,30,7,2019,Young Adults,Families,61.69
2019-07-22,AFRICA,Retail,unknown,Guest,1638842,47535985,30,7,2019,unknown,unknown,29.01
2019-07-22,SOUTH AMERICA,Retail,C4,Existing,265,13119,30,7,2019,Retirees,Couples,49.51
2019-07-22,OCEANIA,Retail,F2,New,87592,3152831,30,7,2019,Middle Aged,Families,35.99
2019-07-22,EUROPE,Shopify,F2,New,9,3091,30,7,2019,Middle Aged,Families,343.44
2019-07-22,SOUTH AMERICA,Shopify,unknown,Existing,25,4744,30,7,2019,unknown,unknown,189.76
2019-07-22,USA,Shopify,C1,New,160,21452,30,7,2019,Young Adults,Couples,134.08
2019-07-22,USA,Shopify,F2,Existing,1887,383349,30,7,2019,Middle Aged,Families,203.15
2019-07-22,AFRICA,Retail,F3,Existing,381633,22045852,30,7,2019,Retirees,Families,57.77
2019-07-22,USA,Retail,C1,New,32683,919857,30,7,2019,Young Adults,Couples,28.14
2019-07-22,ASIA,Retail,F1,Existing,89419,4405072,30,7,2019,Young Adults,Families,49.26
2019-07-22,ASIA,Retail,F2,Existing,204527,10405211,30,7,2019,Middle Aged,Families,50.87
2019-07-22,ASIA,Shopify,C4,New,43,5348,30,7,2019,Retirees,Couples,124.37
2019-07-22,EUROPE,Retail,F1,New,965,39699,30,7,2019,Young Adults,Families,41.14
2019-07-22,AFRICA,Retail,C3,Existing,262390,13554212,30,7,2019,Retirees,Couples,51.66
2019-07-22,AFRICA,Shopify,F2,Existing,3507,705198,30,7,2019,Middle Aged,Families,201.08
2019-07-22,SOUTH AMERICA,Retail,F2,Existing,1013,52745,30,7,2019,Middle Aged,Families,52.07
2019-07-22,CANADA,Retail,C1,New,29329,770541,30,7,2019,Young Adults,Couples,26.27
2019-07-22,SOUTH AMERICA,Shopify,C1,Existing,47,8758,30,7,2019,Young Adults,Couples,186.34
2019-07-22,EUROPE,Retail,C2,New,2744,107250,30,7,2019,Middle Aged,Couples,39.09
2019-07-22,SOUTH AMERICA,Retail,C1,New,2447,55041,30,7,2019,Young Adults,Couples,22.49
2019-07-22,EUROPE,Retail,C3,New,4196,176750,30,7,2019,Retirees,Couples,42.12
2019-07-22,SOUTH AMERICA,Shopify,unknown,New,64,11261,30,7,2019,unknown,unknown,175.95
2019-07-22,OCEANIA,Retail,F1,Existing,143958,7594960,30,7,2019,Young Adults,Families,52.76
2019-07-22,EUROPE,Shopify,F1,Existing,138,32190,30,7,2019,Young Adults,Families,233.26
2019-07-22,SOUTH AMERICA,Shopify,C2,New,35,5841,30,7,2019,Middle Aged,Couples,166.89
2019-07-22,CANADA,Retail,C3,New,26168,912871,30,7,2019,Retirees,Couples,34.89
2019-07-22,CANADA,Shopify,C4,Existing,70,13621,30,7,2019,Retirees,Couples,194.59
2019-07-22,OCEANIA,Retail,F3,Existing,515295,29219630,30,7,2019,Retirees,Families,56.70
2019-07-22,EUROPE,Shopify,F3,Existing,107,27003,30,7,2019,Retirees,Families,252.36
2019-07-22,CANADA,Retail,F2,Existing,57889,3292863,30,7,2019,Middle Aged,Families,56.88
2019-07-22,CANADA,Shopify,C1,Existing,435,74949,30,7,2019,Young Adults,Couples,172.30
2019-07-22,ASIA,Retail,C4,Existing,96682,4354350,30,7,2019,Retirees,Couples,45.04
2019-07-22,SOUTH AMERICA,Retail,C1,Existing,2771,81496,30,7,2019,Young Adults,Couples,29.41
2019-07-22,USA,Retail,unknown,New,25031,1087558,30,7,2019,unknown,unknown,43.45
2019-07-22,USA,Shopify,F1,New,147,22413,30,7,2019,Young Adults,Families,152.47
2019-07-22,SOUTH AMERICA,Retail,C3,Existing,1036,51495,30,7,2019,Retirees,Couples,49.71
2019-07-22,SOUTH AMERICA,Shopify,unknown,Guest,1054,203503,30,7,2019,unknown,unknown,193.08
2019-07-22,EUROPE,Shopify,unknown,Existing,21,4359,30,7,2019,unknown,unknown,207.57
2019-07-22,SOUTH AMERICA,Retail,F3,New,278,10823,30,7,2019,Retirees,Families,38.93
2019-07-22,USA,Retail,C4,New,16441,605712,30,7,2019,Retirees,Couples,36.84
2019-07-22,OCEANIA,Shopify,F3,New,200,33348,30,7,2019,Retirees,Families,166.74
2019-07-22,OCEANIA,Retail,C4,Existing,138828,6940265,30,7,2019,Retirees,Couples,49.99
2019-07-22,EUROPE,Shopify,C4,Existing,7,2196,30,7,2019,Retirees,Couples,313.71
2019-07-22,ASIA,Retail,F3,New,82065,2679553,30,7,2019,Retirees,Families,32.65
2019-07-22,ASIA,Retail,C4,New,46081,1340380,30,7,2019,Retirees,Couples,29.09
2019-07-22,AFRICA,Shopify,C3,Existing,2059,410279,30,7,2019,Retirees,Couples,199.26
2019-07-22,USA,Retail,C2,Existing,38606,1947365,30,7,2019,Middle Aged,Couples,50.44
2019-07-22,AFRICA,Retail,F1,Existing,96461,5381428,30,7,2019,Young Adults,Families,55.79
2019-07-22,ASIA,Shopify,C3,New,232,32883,30,7,2019,Retirees,Couples,141.74
2019-07-22,USA,Retail,C3,New,41910,1658726,30,7,2019,Retirees,Couples,39.58
2019-07-22,CANADA,Retail,C2,Existing,20775,923969,30,7,2019,Middle Aged,Couples,44.48
2019-07-22,CANADA,Shopify,C4,New,16,2618,30,7,2019,Retirees,Couples,163.63
2019-07-22,OCEANIA,Shopify,F3,Existing,3076,632320,30,7,2019,Retirees,Families,205.57
2019-07-22,OCEANIA,Shopify,C4,Existing,595,109542,30,7,2019,Retirees,Couples,184.10
2019-07-22,CANADA,Shopify,unknown,Existing,73,12265,30,7,2019,unknown,unknown,168.01
2019-07-22,USA,Shopify,C4,Existing,135,28146,30,7,2019,Retirees,Couples,208.49
2019-07-22,AFRICA,Shopify,F3,New,94,16532,30,7,2019,Retirees,Families,175.87
2019-07-22,EUROPE,Retail,C2,Existing,8829,455841,30,7,2019,Middle Aged,Couples,51.63
2019-07-22,CANADA,Shopify,C1,New,80,10437,30,7,2019,Young Adults,Couples,130.46
2019-07-22,CANADA,Retail,F3,Existing,87451,5051379,30,7,2019,Retirees,Families,57.76
2019-07-22,CANADA,Shopify,C2,Existing,548,100605,30,7,2019,Middle Aged,Couples,183.59
2019-07-22,OCEANIA,Retail,F2,Existing,323684,18047626,30,7,2019,Middle Aged,Families,55.76
2019-07-22,OCEANIA,Shopify,C4,New,88,12846,30,7,2019,Retirees,Couples,145.98
2019-07-22,SOUTH AMERICA,Shopify,C3,New,17,3583,30,7,2019,Retirees,Couples,210.76
2019-07-22,EUROPE,Shopify,C4,New,2,175,30,7,2019,Retirees,Couples,87.50
2019-07-22,ASIA,Retail,C3,New,108892,3371691,30,7,2019,Retirees,Couples,30.96
2019-07-22,ASIA,Retail,unknown,Guest,1955568,49285386,30,7,2019,unknown,unknown,25.20
2019-07-22,OCEANIA,Shopify,C1,Existing,2403,417002,30,7,2019,Young Adults,Couples,173.53
2019-07-22,SOUTH AMERICA,Retail,C2,New,722,22581,30,7,2019,Middle Aged,Couples,31.28
2019-07-22,SOUTH AMERICA,Shopify,F3,Existing,27,5852,30,7,2019,Retirees,Families,216.74
2019-07-22,USA,Shopify,C1,Existing,740,131891,30,7,2019,Young Adults,Couples,178.23
2019-07-22,USA,Shopify,C2,New,220,32738,30,7,2019,Middle Aged,Couples,148.81
2019-07-22,AFRICA,Shopify,unknown,New,295,50642,30,7,2019,unknown,unknown,171.67
2019-07-22,CANADA,Shopify,F3,Existing,551,111283,30,7,2019,Retirees,Families,201.97
2019-07-22,AFRICA,Retail,C1,New,89010,2283622,30,7,2019,Young Adults,Couples,25.66
2019-07-22,SOUTH AMERICA,Shopify,F2,Existing,30,6276,30,7,2019,Middle Aged,Families,209.20
2019-07-22,ASIA,Retail,unknown,Existing,28987,1172481,30,7,2019,unknown,unknown,40.45
2019-07-22,AFRICA,Shopify,C2,New,311,47530,30,7,2019,Middle Aged,Couples,152.83
2019-07-22,OCEANIA,Retail,C1,Existing,231543,8703933,30,7,2019,Young Adults,Couples,37.59
2019-07-22,EUROPE,Shopify,C1,Existing,111,24503,30,7,2019,Young Adults,Couples,220.75
2019-07-22,AFRICA,Retail,C3,New,100958,3629868,30,7,2019,Retirees,Couples,35.95
2019-07-22,OCEANIA,Shopify,F1,New,371,57071,30,7,2019,Young Adults,Families,153.83
2019-07-22,AFRICA,Retail,C4,Existing,110454,5707034,30,7,2019,Retirees,Couples,51.67
2019-07-22,ASIA,Shopify,F3,Existing,1299,247690,30,7,2019,Retirees,Families,190.68
2019-07-22,ASIA,Retail,C2,New,76496,2031882,30,7,2019,Middle Aged,Couples,26.56
2019-07-22,OCEANIA,Retail,C3,Existing,309759,15400050,30,7,2019,Retirees,Couples,49.72
2019-07-22,ASIA,Shopify,C2,Existing,1630,288087,30,7,2019,Middle Aged,Couples,176.74
2019-07-22,CANADA,Retail,C2,New,13537,419116,30,7,2019,Middle Aged,Couples,30.96
2019-07-22,SOUTH AMERICA,Shopify,C2,Existing,96,17992,30,7,2019,Middle Aged,Couples,187.42
2019-07-22,USA,Shopify,unknown,Existing,181,34509,30,7,2019,unknown,unknown,190.66
2019-07-22,CANADA,Shopify,F1,New,62,8780,30,7,2019,Young Adults,Families,141.61
2019-07-22,USA,Retail,F2,Existing,89481,5556108,30,7,2019,Middle Aged,Families,62.09
2019-07-22,USA,Shopify,C4,New,24,3634,30,7,2019,Retirees,Couples,151.42
2019-07-22,SOUTH AMERICA,Shopify,F3,New,4,695,30,7,2019,Retirees,Families,173.75
2019-07-22,OCEANIA,Shopify,unknown,Existing,478,87274,30,7,2019,unknown,unknown,182.58
2019-07-22,AFRICA,Shopify,F2,New,225,35606,30,7,2019,Middle Aged,Families,158.25
2019-07-22,SOUTH AMERICA,Retail,C4,New,175,6689,30,7,2019,Retirees,Couples,38.22
2019-07-22,EUROPE,Retail,F3,New,1830,78749,30,7,2019,Retirees,Families,43.03
