"travel_code","user_code","hotel_name","city","state","stay_duration","price","total","checkin_date","checkout_date"
84994,835,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2022-05-19","2022-05-23"
84998,835,"Hotel AU","Recife ","PE",3,"312.83","938.49","2022-06-16","2022-06-19"
85000,835,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2022-06-30","2022-07-02"
85014,836,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2019-10-31","2019-11-04"
85019,836,"Hotel AU","Recife ","PE",3,"312.83","938.49","2019-12-05","2019-12-08"
85027,836,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-01-30","2020-02-02"
85029,836,"Hotel K","Salvador ","BH",1,"263.41","263.41","2020-02-13","2020-02-14"
85038,836,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2020-04-16","2020-04-18"
85039,836,"Hotel AU","Recife ","PE",1,"312.83","312.83","2020-04-23","2020-04-24"
85040,836,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2020-04-30","2020-05-02"
85044,836,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2020-05-28","2020-05-31"
85045,836,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-06-04","2020-06-07"
85047,836,"Hotel AU","Recife ","PE",3,"312.83","938.49","2020-06-18","2020-06-21"
85052,836,"Hotel BD","Natal ","RN",2,"242.88","485.76","2020-07-23","2020-07-25"
85053,836,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-07-30","2020-08-02"
85056,836,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2020-08-20","2020-08-24"
85061,836,"Hotel K","Salvador ","BH",2,"263.41","526.82","2020-09-24","2020-09-26"
85062,836,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2020-10-01","2020-10-02"
85066,836,"Hotel AU","Recife ","PE",1,"312.83","312.83","2020-10-29","2020-10-30"
85069,836,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2020-11-19","2020-11-23"
85075,836,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2020-12-31","2021-01-01"
85076,836,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2021-01-07","2021-01-10"
85077,836,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2021-01-14","2021-01-16"
85084,836,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2021-03-04","2021-03-05"
85090,836,"Hotel BD","Natal ","RN",2,"242.88","485.76","2021-04-15","2021-04-17"
85099,836,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2021-06-17","2021-06-19"
85100,836,"Hotel BD","Natal ","RN",2,"242.88","485.76","2021-06-24","2021-06-26"
85101,836,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2021-07-01","2021-07-02"
85104,836,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2021-07-22","2021-07-24"
85106,836,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2021-08-05","2021-08-06"
85107,836,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2021-08-12","2021-08-16"
85114,836,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2021-09-30","2021-10-01"
85116,836,"Hotel BD","Natal ","RN",1,"242.88","242.88","2021-10-14","2021-10-15"
85121,836,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2021-11-18","2021-11-19"
85125,836,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2021-12-16","2021-12-17"
85126,836,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2021-12-23","2021-12-27"
85129,836,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2022-01-13","2022-01-14"
85130,836,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2022-01-20","2022-01-21"
85132,836,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2022-02-03","2022-02-06"
85133,836,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2022-02-10","2022-02-14"
85138,836,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2022-03-17","2022-03-18"
85145,836,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2022-05-05","2022-05-06"
85146,836,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2022-05-12","2022-05-16"
85149,836,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2022-06-02","2022-06-06"
85150,836,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2022-06-09","2022-06-12"
85152,836,"Hotel K","Salvador ","BH",2,"263.41","526.82","2022-06-23","2022-06-25"
85156,836,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2022-07-21","2022-07-24"
85169,837,"Hotel K","Salvador ","BH",2,"263.41","526.82","2019-10-17","2019-10-19"
85172,837,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2019-11-07","2019-11-10"
85178,837,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2019-12-19","2019-12-23"
85180,837,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2020-01-02","2020-01-05"
85190,837,"Hotel BD","Natal ","RN",2,"242.88","485.76","2020-03-12","2020-03-14"
85191,837,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2020-03-19","2020-03-20"
85193,837,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2020-04-02","2020-04-06"
85196,837,"Hotel K","Salvador ","BH",2,"263.41","526.82","2020-04-23","2020-04-25"
85199,837,"Hotel AU","Recife ","PE",1,"312.83","312.83","2020-05-14","2020-05-15"
85200,837,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2020-05-21","2020-05-22"
85204,837,"Hotel AU","Recife ","PE",2,"312.83","625.66","2020-06-18","2020-06-20"
85209,837,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2020-07-23","2020-07-25"
85214,837,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2020-08-27","2020-08-30"
85215,837,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2020-09-03","2020-09-04"
85217,837,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2020-09-17","2020-09-20"
85219,837,"Hotel BD","Natal ","RN",4,"242.88","971.52","2020-10-01","2020-10-05"
85220,837,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-10-08","2020-10-11"
85223,837,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2020-10-29","2020-11-02"
85224,837,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2020-11-05","2020-11-07"
85225,837,"Hotel BD","Natal ","RN",2,"242.88","485.76","2020-11-12","2020-11-14"
85226,837,"Hotel K","Salvador ","BH",2,"263.41","526.82","2020-11-19","2020-11-21"
85237,837,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2021-02-04","2021-02-08"
85239,837,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2021-02-18","2021-02-22"
85240,837,"Hotel AU","Recife ","PE",1,"312.83","312.83","2021-02-25","2021-02-26"
85242,837,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2021-03-11","2021-03-12"
85248,837,"Hotel K","Salvador ","BH",3,"263.41","790.23","2021-04-22","2021-04-25"
85253,837,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2021-05-27","2021-05-29"
85255,837,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2021-06-10","2021-06-13"
85257,837,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2021-06-24","2021-06-25"
85262,837,"Hotel AU","Recife ","PE",3,"312.83","938.49","2021-07-29","2021-08-01"
85265,837,"Hotel K","Salvador ","BH",2,"263.41","526.82","2021-08-19","2021-08-21"
85267,837,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2021-09-02","2021-09-06"
85269,837,"Hotel BD","Natal ","RN",4,"242.88","971.52","2021-09-16","2021-09-20"
85270,837,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2021-09-23","2021-09-27"
85273,837,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2021-10-14","2021-10-18"
85275,837,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2021-10-28","2021-10-30"
85277,837,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2021-11-11","2021-11-14"
85279,837,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2021-11-25","2021-11-26"
85281,837,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2021-12-09","2021-12-10"
85284,837,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2021-12-30","2022-01-03"
85288,837,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2022-01-27","2022-01-31"
85303,837,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2022-05-12","2022-05-13"
85306,837,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2022-06-02","2022-06-04"
85308,837,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2022-06-16","2022-06-18"
85309,837,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2022-06-23","2022-06-25"
85320,838,"Hotel AU","Recife ","PE",2,"312.83","625.66","2019-11-21","2019-11-23"
85322,838,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2019-12-05","2019-12-08"
85326,838,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2020-01-02","2020-01-05"
85329,838,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2020-01-23","2020-01-24"
85330,838,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2020-01-30","2020-02-03"
85331,838,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2020-02-06","2020-02-09"
85334,838,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2020-02-27","2020-03-01"
85341,838,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2020-04-16","2020-04-17"
85346,838,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2020-05-21","2020-05-24"
85351,838,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2020-06-25","2020-06-28"
85353,838,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-07-09","2020-07-12"
85358,838,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2020-08-13","2020-08-17"
85361,838,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2020-09-03","2020-09-06"
85365,838,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2020-10-01","2020-10-04"
85366,838,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2020-10-08","2020-10-09"
85369,838,"Hotel BD","Natal ","RN",3,"242.88","728.64","2020-10-29","2020-11-01"
85370,838,"Hotel AU","Recife ","PE",2,"312.83","625.66","2020-11-05","2020-11-07"
85372,838,"Hotel BD","Natal ","RN",4,"242.88","971.52","2020-11-19","2020-11-23"
85378,838,"Hotel BD","Natal ","RN",3,"242.88","728.64","2020-12-31","2021-01-03"
85387,838,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2021-03-04","2021-03-07"
85388,838,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2021-03-11","2021-03-13"
85390,838,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2021-03-25","2021-03-29"
85391,838,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2021-04-01","2021-04-02"
85395,838,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2021-04-29","2021-05-02"
85397,838,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2021-05-13","2021-05-16"
85398,838,"Hotel BD","Natal ","RN",1,"242.88","242.88","2021-05-20","2021-05-21"
85401,838,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2021-06-10","2021-06-13"
85404,838,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2021-07-01","2021-07-03"
85410,838,"Hotel AU","Recife ","PE",2,"312.83","625.66","2021-08-12","2021-08-14"
85412,838,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2021-08-26","2021-08-30"
85415,838,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2021-09-16","2021-09-18"
85416,838,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2021-09-23","2021-09-27"
85422,838,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2021-11-04","2021-11-07"
85432,838,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2022-01-13","2022-01-16"
85435,838,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2022-02-03","2022-02-07"
85438,838,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2022-02-24","2022-02-25"
85440,839,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2019-10-03","2019-10-06"
85441,839,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2019-10-10","2019-10-13"
85442,839,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2019-10-17","2019-10-21"
85447,839,"Hotel K","Salvador ","BH",3,"263.41","790.23","2019-11-21","2019-11-24"
85451,839,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2019-12-19","2019-12-23"
85452,839,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2019-12-26","2019-12-29"
85453,839,"Hotel K","Salvador ","BH",2,"263.41","526.82","2020-01-02","2020-01-04"
85455,839,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2020-01-16","2020-01-20"
85458,839,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2020-02-06","2020-02-07"
85459,839,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2020-02-13","2020-02-17"
85463,839,"Hotel BD","Natal ","RN",1,"242.88","242.88","2020-03-12","2020-03-13"
85464,839,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2020-03-19","2020-03-23"
85467,840,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2019-10-03","2019-10-04"
85470,840,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2019-10-24","2019-10-28"
85475,840,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2019-11-28","2019-12-01"
85476,840,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2019-12-05","2019-12-08"
85477,840,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2019-12-12","2019-12-16"
85478,840,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2019-12-19","2019-12-21"
85487,840,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2020-02-20","2020-02-24"
85490,840,"Hotel AU","Recife ","PE",1,"312.83","312.83","2020-03-12","2020-03-13"
85494,840,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2020-04-09","2020-04-11"
85496,840,"Hotel BD","Natal ","RN",1,"242.88","242.88","2020-04-23","2020-04-24"
85498,840,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2020-05-07","2020-05-10"
85499,840,"Hotel AU","Recife ","PE",2,"312.83","625.66","2020-05-14","2020-05-16"
85500,840,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2020-05-21","2020-05-22"
85501,840,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2020-05-28","2020-05-29"
85506,840,"Hotel AU","Recife ","PE",1,"312.83","312.83","2020-07-02","2020-07-03"
85514,840,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2020-08-27","2020-08-30"
85515,840,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2020-09-03","2020-09-05"
85516,840,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2020-09-10","2020-09-13"
85520,841,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2019-10-10","2019-10-11"
85521,841,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2019-10-17","2019-10-21"
85524,841,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2019-11-07","2019-11-10"
85526,841,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2019-11-21","2019-11-22"
85534,842,"Hotel BD","Natal ","RN",3,"242.88","728.64","2019-10-10","2019-10-13"
85547,842,"Hotel BD","Natal ","RN",3,"242.88","728.64","2020-01-09","2020-01-12"
85549,842,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-01-23","2020-01-27"
85552,842,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2020-02-13","2020-02-17"
85557,842,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2020-03-19","2020-03-22"
85561,842,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2020-04-16","2020-04-17"
85576,843,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2019-10-17","2019-10-20"
85578,843,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2019-10-31","2019-11-04"
85585,843,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2019-12-19","2019-12-21"
85591,843,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2020-01-30","2020-02-03"
85600,843,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2020-04-02","2020-04-04"
85604,843,"Hotel BD","Natal ","RN",3,"242.88","728.64","2020-04-30","2020-05-03"
85605,843,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2020-05-07","2020-05-09"
85606,843,"Hotel K","Salvador ","BH",1,"263.41","263.41","2020-05-14","2020-05-15"
85611,843,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2020-06-18","2020-06-19"
85617,843,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2020-07-30","2020-07-31"
85626,843,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2020-10-01","2020-10-02"
85629,843,"Hotel K","Salvador ","BH",2,"263.41","526.82","2020-10-22","2020-10-24"
85637,843,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2020-12-17","2020-12-20"
85641,843,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2021-01-14","2021-01-16"
85642,843,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2021-01-21","2021-01-24"
85644,843,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2021-02-04","2021-02-07"
85645,843,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2021-02-11","2021-02-12"
85649,843,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2021-03-11","2021-03-12"
85655,843,"Hotel BD","Natal ","RN",4,"242.88","971.52","2021-04-22","2021-04-26"
85662,843,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2021-06-10","2021-06-13"
85664,843,"Hotel BD","Natal ","RN",4,"242.88","971.52","2021-06-24","2021-06-28"
85667,843,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2021-07-15","2021-07-16"
85670,843,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2021-08-05","2021-08-08"
85671,843,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2021-08-12","2021-08-16"
85672,843,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2021-08-19","2021-08-22"
85673,843,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2021-08-26","2021-08-29"
85674,843,"Hotel AU","Recife ","PE",2,"312.83","625.66","2021-09-02","2021-09-04"
85676,843,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2021-09-16","2021-09-18"
85677,843,"Hotel AU","Recife ","PE",2,"312.83","625.66","2021-09-23","2021-09-25"
85678,843,"Hotel AU","Recife ","PE",2,"312.83","625.66","2021-09-30","2021-10-02"
85682,843,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2021-10-28","2021-11-01"
85687,843,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2021-12-02","2021-12-06"
85693,843,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2022-01-13","2022-01-16"
85696,843,"Hotel BD","Natal ","RN",3,"242.88","728.64","2022-02-03","2022-02-06"
85697,843,"Hotel AU","Recife ","PE",3,"312.83","938.49","2022-02-10","2022-02-13"
85700,844,"Hotel AU","Recife ","PE",2,"312.83","625.66","2019-09-26","2019-09-28"
85701,844,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2019-10-03","2019-10-06"
85709,846,"Hotel K","Salvador ","BH",3,"263.41","790.23","2019-10-10","2019-10-13"
85711,846,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2019-10-24","2019-10-28"
85718,846,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2019-12-12","2019-12-14"
85724,846,"Hotel AU","Recife ","PE",2,"312.83","625.66","2020-01-23","2020-01-25"
85729,846,"Hotel BD","Natal ","RN",3,"242.88","728.64","2020-02-27","2020-03-01"
85737,846,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2020-04-23","2020-04-24"
85744,846,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-06-11","2020-06-14"
85745,846,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2020-06-18","2020-06-20"
85747,846,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2020-07-02","2020-07-04"
85749,846,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2020-07-16","2020-07-18"
85752,846,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2020-08-06","2020-08-09"
85754,846,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2020-08-20","2020-08-21"
85758,846,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2020-09-17","2020-09-18"
85761,846,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2020-10-08","2020-10-12"
85764,846,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2020-10-29","2020-11-02"
85766,846,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-11-12","2020-11-16"
85770,846,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2020-12-10","2020-12-13"
85772,846,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2020-12-24","2020-12-28"
85774,846,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2021-01-07","2021-01-11"
85776,846,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2021-01-21","2021-01-23"
85777,846,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2021-01-28","2021-01-29"
85778,846,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2021-02-04","2021-02-05"
85780,846,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2021-02-18","2021-02-22"
85781,846,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2021-02-25","2021-03-01"
85785,846,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2021-03-25","2021-03-26"
85787,846,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2021-04-08","2021-04-11"
85789,846,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2021-04-22","2021-04-26"
85790,846,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2021-04-29","2021-05-01"
85793,846,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2021-05-20","2021-05-21"
85794,846,"Hotel K","Salvador ","BH",2,"263.41","526.82","2021-05-27","2021-05-29"
85798,846,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2021-06-24","2021-06-27"
85801,846,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2021-07-15","2021-07-16"
85803,846,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2021-07-29","2021-08-01"
85804,846,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2021-08-05","2021-08-07"
85808,846,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2021-09-02","2021-09-06"
85820,846,"Hotel AU","Recife ","PE",3,"312.83","938.49","2021-11-25","2021-11-28"
85821,846,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2021-12-02","2021-12-05"
